time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-04T18:06:58.790Z,37.223,-97.5838333,5.37,2.22,ml,20,68,0.0245,0.04,ismpkansas,ismpkansas70170653,2016-02-08T21:54:11.183Z,"19km WSW of Wellington, Kansas",earthquake,0.16,0.36,0.154,21,reviewed,ismp,ismp
2016-02-04T18:03:40.750Z,37.5051667,-118.81,-0.27,0.72,md,15,152,0.08606,0.07,nc,nc72588526,2016-02-04T21:51:06.037Z,"21km SE of Mammoth Lakes, California",earthquake,0.44,31.61,0.146,11,reviewed,nc,nc
2016-02-04T18:02:40.000Z,63.5703,-150.633,18.3,0.9,ml,7,118.799990496001,0.1293574,0.64,ak,ak12794164,2016-02-10T08:29:30.825Z,"86km WNW of Cantwell, Alaska",earthquake,0.6,0.1,,7,reviewed,ak,ak
2016-02-04T18:02:11.510Z,38.7885017,-122.7726669,1.95,0.73,md,6,142,0.0128,0.01,nc,nc72588521,2016-02-04T19:01:05.589Z,"1km NW of The Geysers, California",earthquake,0.71,1.6,0.2,2,automatic,nc,nc
2016-02-04T18:01:58.000Z,63.5289,-151.2553,2.8,0.8,ml,7,115.199990784001,0.1500187,0.34,ak,ak12677395,2016-02-10T08:29:41.257Z,"115km W of Cantwell, Alaska",earthquake,0.3,1.9,,7,reviewed,ak,ak
2016-02-04T17:55:01.110Z,-31.0398,-71.7629,27.24,5,mb,,113,0.381,0.85,us,us20004x4m,2016-02-04T19:55:04.249Z,"72km SW of Ovalle, Chile",earthquake,6.1,4.3,0.041,193,reviewed,us,us
2016-02-04T17:54:49.710Z,33.73,-117.4398333,10.14,0.95,ml,12,181,0.04281,0.09,ci,ci37520416,2016-02-04T22:17:47.312Z,"12km WNW of Lake Elsinore, California",earthquake,0.25,0.5,0.101,10,reviewed,ci,ci
2016-02-04T17:33:15.000Z,59.8882,-152.77,92.4,3,ml,84,61.1999951040004,0.2066125,0.57,ak,ak12677387,2016-02-10T08:34:14.442Z,"54km WNW of Anchor Point, Alaska",earthquake,0.3,0.2,,70,reviewed,ak,ak
2016-02-04T17:31:53.000Z,65.2122,-149.0056,10,0.8,ml,7,226.799981856001,0.1616968,0.47,ak,ak12677388,2016-02-10T08:29:40.459Z,"61km NW of Ester, Alaska",earthquake,0.8,,,5,reviewed,ak,ak
2016-02-04T17:22:14.000Z,52.8372,-169.5489,6.3,2.3,ml,9,172.799986176001,0.116781,0.39,ak,ak12794160,2016-02-10T08:29:30.090Z,"47km WSW of Nikolski, Alaska",earthquake,1.8,1.6,,7,reviewed,ak,ak
2016-02-04T17:19:31.554Z,38.4609,-118.3559,3.5,0.6,ml,5,137.91,0.03,0.0534,nn,nn00530009,2016-02-05T00:45:41.416Z,"24km ESE of Hawthorne, Nevada",earthquake,4.15,6.3,0,1,reviewed,nn,nn
2016-02-04T17:11:48.800Z,-7.8943,133.4325,14.63,4.2,mb,,99,2.115,0.98,us,us20004x3m,2016-02-05T01:14:30.164Z,"233km E of Saumlaki, Indonesia",earthquake,6.9,5.5,0.132,16,reviewed,us,us
2016-02-04T17:11:26.000Z,54.0671,-163.7096,47,2.2,ml,7,259.199979264002,0.6521769,0.36,ak,ak12794159,2016-02-10T08:29:29.490Z,"89km SSW of False Pass, Alaska",earthquake,3.2,2.8,,6,reviewed,ak,ak
2016-02-04T17:03:10.000Z,59.706,-152.6964,81.4,1.7,ml,7,154.799987616001,0.2757828,0.31,ak,ak12794158,2016-02-10T08:29:28.595Z,"49km W of Anchor Point, Alaska",earthquake,2,1,,6,reviewed,ak,ak
2016-02-04T16:59:31.717Z,36.7003,-116.2131,2.6,-0.1,ml,6,247.83,0.028,0.022,nn,nn00530007,2016-02-05T00:39:26.589Z,"53km ESE of Beatty, Nevada",earthquake,3.13,2.6,0.04,3,reviewed,nn,nn
2016-02-04T16:58:43.780Z,38.8048325,-122.7731705,1.37,1.19,md,19,53,0.01026,0.02,nc,nc72588506,2016-02-04T18:59:04.585Z,"3km NNW of The Geysers, California",earthquake,0.19,0.43,0.1,6,automatic,nc,nc
2016-02-04T16:37:51.000Z,63.4661,-146.4297,15.5,0.9,ml,8,129.599989632001,0.2982407,0.35,ak,ak12794157,2016-02-10T08:29:27.936Z,"72km SSW of Delta Junction, Alaska",earthquake,1.1,1,,7,reviewed,ak,ak
2016-02-04T16:36:24.250Z,38.8105011,-122.8128357,0.53,0.88,md,10,103,0.01287,0.02,nc,nc72588501,2016-02-04T17:40:06.413Z,"6km NW of The Geysers, California",earthquake,0.26,0.72,0.08,3,automatic,nc,nc
2016-02-04T16:34:46.610Z,33.5285,-115.8705,5.13,1.1,ml,17,128,0.04333,0.18,ci,ci37520384,2016-02-04T23:06:58.834Z,"6km E of North Shore, California",earthquake,0.25,0.47,0.131,13,reviewed,ci,ci
2016-02-04T16:18:26.230Z,36.0011667,-117.8845,5.02,0.42,ml,8,137,0.008119,0.08,ci,ci37520376,2016-02-04T22:12:25.178Z,"8km NNE of Little Lake, California",earthquake,0.34,0.44,0.282,4,reviewed,ci,ci
2016-02-04T16:13:49.000Z,51.0276,-176.94,17.7,2.2,ml,7,291.599976672002,0.7545848,0.28,ak,ak12794156,2016-02-10T08:29:27.124Z,"96km SSW of Adak, Alaska",earthquake,1.6,0.6,,7,reviewed,ak,ak
2016-02-04T16:13:04.040Z,1.5866,126.4346,10,5.3,mb,,20,1.234,0.97,us,us20004x3g,2016-02-09T15:47:48.559Z,"136km NW of Kota Ternate, Indonesia",earthquake,6.8,1.7,0.044,175,reviewed,us,us
2016-02-04T16:12:07.150Z,38.808,-122.826,1.59,0.17,md,12,153,0.00263,0.04,nc,nc72588496,2016-02-05T01:00:07.841Z,"6km WNW of The Geysers, California",earthquake,0.3,0.51,0.066,2,reviewed,nc,nc
2016-02-04T16:07:27.000Z,59.9708,-151.7425,74.7,2.3,ml,43,32.3999974080002,0.316207,0.63,ak,ak12675926,2016-02-10T08:35:36.525Z,"22km NNE of Anchor Point, Alaska",earthquake,0.2,0.2,,32,reviewed,ak,ak
2016-02-04T16:06:04.933Z,37.5181,-117.8237,8.9,0.6,ml,5,196.56,0.191,0.1369,nn,nn00529921,2016-02-04T18:41:54.188Z,"53km ENE of Bishop, California",earthquake,8.3,15.1,0.42,2,reviewed,nn,nn
2016-02-04T15:55:39.093Z,38.4419,-115.6404,15,1.1,ml,5,301.44,0.103,0.2233,nn,nn00530006,2016-02-05T00:33:02.889Z,"36km SSW of Currant, Nevada",earthquake,16.58,5.2,0.21,3,reviewed,nn,nn
2016-02-04T15:53:46.000Z,51.0208,179.2097,26.4,2.9,ml,9,345.599972352002,1.422033,0.7,ak,ak12794154,2016-02-10T08:31:37.238Z,"107km SSW of Semisopochnoi Island, Alaska",earthquake,6.7,4.7,,5,reviewed,ak,ak
2016-02-04T15:50:41.000Z,61.3349,-151.6966,87.3,1.9,ml,34,32.3999974080002,0.1625951,0.54,ak,ak12675922,2016-02-10T08:29:59.402Z,"75km NNW of Nikiski, Alaska",earthquake,0.3,0.1,,26,reviewed,ak,ak
2016-02-04T15:46:56.370Z,32.4952,-97.1583,9.56,2.7,mb_lg,,47,0.029,0.8,us,us20004xxm,2016-02-09T15:27:36.056Z,"7km SSW of Mansfield, Texas",earthquake,5,1.2,0.114,20,reviewed,us,us
2016-02-04T15:44:25.000Z,59.6993,-153.0793,107,1.9,ml,24,71.9999942400005,0.08983153,0.58,ak,ak12675921,2016-02-10T08:29:57.970Z,"70km W of Anchor Point, Alaska",earthquake,0.3,0.1,,20,reviewed,ak,ak
2016-02-04T15:42:58.000Z,59.1804,-153.5983,100.8,2.1,ml,12,100.799991936001,0.1904428,0.41,ak,ak12794151,2016-02-10T08:29:25.567Z,"98km SE of Old Iliamna, Alaska",earthquake,1.1,1.2,,10,reviewed,ak,ak
2016-02-04T15:30:49.830Z,14.2695,93.2464,10,5.1,mb,,46,2.643,0.96,us,us20004x3a,2016-02-09T15:18:16.199Z,"290km NNE of Bamboo Flat, India",earthquake,7,1.7,0.047,144,reviewed,us,us
2016-02-04T15:28:59.775Z,38.4299,-115.7583,8.1,0.8,ml,4,269.89,0.158,0.1078,nn,nn00530005,2016-02-05T00:26:53.650Z,"42km SW of Currant, Nevada",earthquake,16.08,5.4,0,1,reviewed,nn,nn
2016-02-04T15:23:10.000Z,59.7843,-151.8753,57.5,2.2,ml,29,53.9999956800003,0.1697816,0.56,ak,ak12675918,2016-02-10T08:29:53.781Z,"2km WNW of Anchor Point, Alaska",earthquake,0.3,0.3,,22,reviewed,ak,ak
2016-02-04T15:21:47.000Z,62.6497,-143.0406,0.2,0.9,ml,7,136.799989056001,0.2488333,0.45,ak,ak12794149,2016-02-10T08:29:24.922Z,"76km S of Tok, Alaska",earthquake,0.5,24.6,,7,reviewed,ak,ak
2016-02-04T15:21:19.000Z,63.2761,-145.3096,16.1,0.7,ml,5,136.799989056001,0.2524266,0.56,ak,ak12794148,2016-02-10T08:29:23.825Z,"66km S of Deltana, Alaska",earthquake,1.3,1,,4,reviewed,ak,ak
2016-02-04T15:14:37.521Z,38.4552,-118.3686,4,2.3,ml,17,44.55,0.032,0.1341,nn,nn00529920,2016-02-04T20:11:26.936Z,"23km ESE of Hawthorne, Nevada",earthquake,1.26,1.6,0.23,5,reviewed,nn,nn
2016-02-04T15:10:41.860Z,36.0101667,-120.5741667,2.88,0.44,md,19,107,0.03046,0.05,nc,nc72588486,2016-02-05T01:29:07.921Z,"24km SW of Coalinga, California",earthquake,0.25,0.48,0.144,7,reviewed,nc,nc
2016-02-04T15:01:13.880Z,36.1856667,-91.3748333,4.22,1.93,md,8,108,0.2128,0.16,nm,nm60022903,2016-02-04T16:05:59.600Z,"16km SE of Highland, Arkansas",earthquake,0.81,11.5,0.032,3,reviewed,nm,nm
2016-02-04T15:01:02.000Z,64.4136,-146.7367,7.9,0.9,ml,12,151.199987904001,0.09072984,0.49,ak,ak12794147,2016-02-10T08:29:23.054Z,"14km SSE of Salcha, Alaska",earthquake,0.6,0.2,,11,reviewed,ak,ak
2016-02-04T14:59:02.249Z,37.8587,-118.0828,0,1.5,ml,5,216.18,0.336,0.1296,nn,nn00529927,2016-02-04T17:40:00.367Z,"60km NNE of Dixon Lane-Meadow Creek, California",earthquake,5.29,,0,1,reviewed,nn,nn
2016-02-04T14:56:24.120Z,33.5025,-116.4868333,14.38,0.58,ml,25,94,0.05516,0.15,ci,ci37520352,2016-02-04T22:05:19.866Z,"18km ESE of Anza, California",earthquake,0.33,0.36,0.16,17,reviewed,ci,ci
2016-02-04T14:52:18.630Z,33.2733333,-116.7725,11.43,0.68,ml,27,91,0.03899,0.11,ci,ci37520344,2016-02-04T22:01:29.441Z,"4km NNW of Lake Henshaw, California",earthquake,0.2,0.5,0.09,15,reviewed,ci,ci
2016-02-04T14:46:46.000Z,65.2393,-152.0392,15.5,1,ml,6,129.599989632001,0.06378039,0.55,ak,ak12794146,2016-02-10T08:29:22.395Z,"7km NNE of Tanana, Alaska",earthquake,1.3,0.3,,5,reviewed,ak,ak
2016-02-04T14:36:42.350Z,46.4083333,-122.3745,15.047,0.8,ml,6,279,0.1054,0.15,uw,uw61107072,2016-02-04T21:03:46.310Z,"18km SSW of Morton, Washington",earthquake,1.1,1.23,0.118,6,reviewed,uw,uw
2016-02-04T14:35:32.785Z,38.4038,-115.7555,9.9,0.9,ml,4,278.56,0.144,0.0071,nn,nn00530003,2016-02-05T00:11:34.297Z,"44km SSW of Currant, Nevada",earthquake,17.8,7.2,0,1,reviewed,nn,nn
2016-02-04T14:33:50.930Z,38.819,-122.8305,2.53,0.28,md,7,88,0.005423,0.02,nc,nc72588481,2016-02-05T01:18:03.881Z,"7km NW of The Geysers, California",earthquake,0.51,0.66,,1,reviewed,nc,nc
2016-02-04T14:29:01.470Z,37.3828333,-112.5921667,5.9,0.85,md,7,119,0.232,0.18,uu,uu60139307,2016-02-05T21:11:03.770Z,"37km N of Kanab, Utah",earthquake,0.79,10.6,0.375,5,reviewed,uu,uu
2016-02-04T14:24:29.000Z,60.5403,-141.345,8.7,1.5,ml,12,111.599991072001,0.1410355,0.91,ak,ak12674466,2016-02-10T08:29:43.507Z,"79km NE of Cape Yakataga, Alaska",earthquake,0.2,0.1,,12,reviewed,ak,ak
2016-02-04T14:19:36.749Z,37.1536,-117.2497,15.1,0.5,ml,7,298.26,0.245,0.1414,nn,nn00530002,2016-02-05T00:05:20.729Z,"51km WNW of Beatty, Nevada",earthquake,8.34,6.7,0.19,6,reviewed,nn,nn
2016-02-04T14:14:10.000Z,59.7813,-153.0825,101.8,1.7,ml,11,104.399991648001,0.1491203,0.25,ak,ak12794144,2016-02-10T08:29:21.777Z,"70km W of Anchor Point, Alaska",earthquake,1.1,0.4,,10,reviewed,ak,ak
2016-02-04T14:05:30.000Z,54.3217,-162.2815,12.8,2.6,ml,10,233.999981280002,0.7824326,0.71,ak,ak12794143,2016-02-10T08:30:47.634Z,"94km SE of False Pass, Alaska",earthquake,0.7,0.5,,5,reviewed,ak,ak
2016-02-04T14:05:24.420Z,34.1833333,-117.3985,9.37,2.47,ml,67,24,0.0344,0.2,ci,ci37520328,2016-02-04T21:58:17.056Z,"4km S of Devore, California",earthquake,0.18,0.36,0.137,25,reviewed,ci,ci
2016-02-04T14:05:15.750Z,34.1815,-117.4063333,7.01,1.54,ml,31,54,0.04061,0.15,ci,ci37520320,2016-02-04T21:39:38.107Z,"4km S of Devore, California",earthquake,0.27,0.78,0.247,24,reviewed,ci,ci
2016-02-04T13:59:01.000Z,63.0727,-149.9516,89.2,1.9,ml,34,50.3999959680003,0.4060385,0.7,ak,ak12674463,2016-02-10T08:30:02.106Z,"61km SW of Cantwell, Alaska",earthquake,0.3,0.3,,29,reviewed,ak,ak
2016-02-04T13:55:30.000Z,38.8068352,-122.8228302,1.92,1.05,md,21,119,0.005359,0.03,nc,nc72588476,2016-02-04T15:35:40.162Z,"6km WNW of The Geysers, California",earthquake,0.25,0.41,0.06,5,automatic,nc,nc
2016-02-04T13:49:34.620Z,44.4876667,-110.4405,2.09,1.34,md,9,88,0.078,0.14,uu,uu60139302,2016-02-05T21:06:54.830Z,"31km E of Old Faithful Geyser, Wyoming",earthquake,0.41,5.38,0.666,4,reviewed,uu,uu
2016-02-04T13:35:09.492Z,38.5086,-118.5079,4.8,0.2,ml,6,175.16,0.12,0.0905,nn,nn00529914,2016-02-04T18:23:27.309Z,"10km E of Hawthorne, Nevada",earthquake,2.55,6.1,0,1,reviewed,nn,nn
2016-02-04T13:28:38.000Z,59.7256,-153.1596,103.9,2.4,ml,33,71.9999942400005,0.08174669,0.43,ak,ak12674458,2016-02-10T08:35:14.674Z,"74km W of Anchor Point, Alaska",earthquake,0.4,0.3,,26,reviewed,ak,ak
2016-02-04T13:26:58.000Z,65.1621,-149.0471,9.1,0.9,ml,16,129.599989632001,0.1320523,0.56,ak,ak12674456,2016-02-10T08:28:40.777Z,"60km NW of Ester, Alaska",earthquake,0.3,0.5,,14,reviewed,ak,ak
2016-02-04T13:24:08.380Z,35.6773,-97.4009,8.64,2.2,ml,,36,0.097,0.29,us,us20004x2n,2016-02-04T21:52:04.580Z,"7km ENE of Edmond, Oklahoma",earthquake,0.8,3.2,0.066,30,reviewed,us,us
2016-02-04T13:15:23.850Z,33.6816667,-116.722,15.23,-0.02,ml,14,111,0.03343,0.06,ci,ci37520304,2016-02-04T19:34:13.437Z,"6km S of Idyllwild, California",earthquake,0.23,0.4,0.035,5,reviewed,ci,ci
2016-02-04T13:14:26.000Z,59.7708,-152.9847,107.1,1.7,ml,9,219.599982432001,0.2263755,0.31,ak,ak12794139,2016-02-10T08:29:20.269Z,"64km W of Anchor Point, Alaska",earthquake,2,0.7,,8,reviewed,ak,ak
2016-02-04T12:46:52.250Z,33.5288333,-116.4675,9.2,0.7,ml,27,72,0.03534,0.13,ci,ci37520296,2016-02-04T19:30:31.680Z,"19km E of Anza, California",earthquake,0.23,0.41,0.159,16,reviewed,ci,ci
2016-02-04T12:45:28.000Z,62.8262,-149.5087,69.4,1.8,ml,28,43.1999965440003,0.5443791,0.54,ak,ak12673005,2016-02-10T08:28:39.763Z,"63km NNE of Talkeetna, Alaska",earthquake,0.3,0.4,,27,reviewed,ak,ak
2016-02-04T12:44:31.938Z,36.6503,-116.93,6.6,0.2,ml,5,268.7,0.083,0.0545,nn,nn00530000,2016-02-05T00:02:13.517Z,"32km SSW of Beatty, Nevada",earthquake,4.91,4.2,0.3,2,reviewed,nn,nn
2016-02-04T12:43:59.920Z,-1.5034,28.3545,10,5.1,mb,,85,2.546,1.34,us,us20004x2l,2016-02-04T13:51:25.087Z,"77km W of Sake, Democratic Republic of the Congo",earthquake,10.8,1.9,0.075,58,reviewed,us,us
2016-02-04T12:38:28.000Z,47.219,-70.365,9.5,2.5,mb_lg,,,,0.44,us,us20004y06,2016-02-05T06:38:32.025Z,"26km SSE of Baie-Saint-Paul, Canada",earthquake,5.3,8,,,reviewed,ott,ott
2016-02-04T12:11:34.357Z,39.3571,-119.9702,6.1,0.3,ml,8,114.72,0.082,0.0776,nn,nn00529912,2016-02-04T18:08:01.166Z,"11km N of Incline Village, Nevada",earthquake,1.49,3.2,0.38,4,reviewed,nn,nn
2016-02-04T12:09:35.310Z,37.9708333,-122.0283333,11.59,1.16,md,13,160,0.09361,0.04,nc,nc72588466,2016-02-05T05:00:06.383Z,"0km SSE of Concord, California",earthquake,0.35,0.95,0.235,10,reviewed,nc,nc
2016-02-04T12:06:44.000Z,63.0839,-151.5718,11.3,1.4,ml,12,82.7999933760005,0.3359699,0.53,ak,ak12673004,2016-02-10T08:29:55.956Z,"113km NW of Talkeetna, Alaska",earthquake,0.2,0.3,,11,reviewed,ak,ak
2016-02-04T12:04:35.929Z,39.3562,-119.731,1.8,0.3,ml,5,169.32,0.043,0.1248,nn,nn00529925,2016-02-04T17:27:36.111Z,"8km NW of Virginia City, Nevada",earthquake,4.2,2.1,0.11,3,reviewed,nn,nn
2016-02-04T11:42:22.850Z,33.2905,-116.1908333,8.98,0.52,ml,6,116,0.111,0.14,ci,ci37354461,2016-02-04T19:27:35.264Z,"17km NNW of Ocotillo Wells, California",earthquake,0.82,3.25,0.145,5,reviewed,ci,ci
2016-02-04T11:42:03.360Z,33.5305,-116.4723333,9.28,0.41,ml,23,104,0.03959,0.09,ci,ci37520288,2016-02-04T19:22:42.731Z,"19km E of Anza, California",earthquake,0.25,0.37,0.091,17,reviewed,ci,ci
2016-02-04T11:15:04.910Z,35.9623333,-117.4656667,6.8,0.96,ml,18,126,0.09731,0.08,ci,ci37520280,2016-02-04T19:18:36.462Z,"22km NNW of Searles Valley, California",earthquake,0.19,0.38,0.096,8,reviewed,ci,ci
2016-02-04T10:58:55.640Z,33.6766667,-116.7378333,14.59,0.21,ml,17,111,0.04314,0.07,ci,ci37520272,2016-02-04T19:12:45.777Z,"7km SSW of Idyllwild, California",earthquake,0.26,0.36,0.072,8,reviewed,ci,ci
2016-02-04T10:51:38.443Z,39.2385,-120.0858,8.5,0.1,ml,5,147.73,0.044,0.1236,nn,nn00529998,2016-02-04T23:52:43.670Z,"3km W of Tahoe Vista, California",earthquake,2.11,2,0.44,3,reviewed,nn,nn
2016-02-04T10:46:51.000Z,59.7077,-153.288,108.1,1.9,ml,15,93.5999925120006,0.2847659,0.35,ak,ak12794136,2016-02-10T08:30:04.754Z,"82km W of Anchor Point, Alaska",earthquake,0.7,0.5,,12,reviewed,ak,ak
2016-02-04T10:43:55.448Z,39.2384,-120.086,8.3,0.2,ml,7,147.66,0.044,0.1111,nn,nn00529997,2016-02-04T23:49:31.912Z,"3km W of Tahoe Vista, California",earthquake,1.66,1.6,0.08,3,reviewed,nn,nn
2016-02-04T10:43:28.230Z,36,-120.8821667,8.17,1.05,md,29,71,0.02527,0.06,nc,nc72588456,2016-02-05T00:32:04.562Z,"30km N of Lake Nacimiento, California",earthquake,0.24,0.5,0.324,17,reviewed,nc,nc
2016-02-04T10:39:49.710Z,38.8113327,-122.8221664,2.58,0.32,md,6,100,0.006005,0,nc,nc72588451,2016-02-04T11:13:03.624Z,"6km WNW of The Geysers, California",earthquake,0.87,1.19,0.02,2,automatic,nc,nc
2016-02-04T10:37:33.560Z,34.6268333,-116.5515,8.89,1.23,ml,19,72,0.06244,0.18,ci,ci37520264,2016-02-04T19:10:40.497Z,"37km WSW of Ludlow, California",earthquake,0.33,1.08,0.172,15,reviewed,ci,ci
2016-02-04T10:15:19.270Z,33.6336667,-116.6821667,14.39,0.33,ml,19,75,0.03583,0.07,ci,ci37520256,2016-02-04T19:08:58.310Z,"9km N of Anza, California",earthquake,0.2,0.35,0.194,16,reviewed,ci,ci
2016-02-04T10:11:20.420Z,38.8296661,-122.8096695,0.57,0.56,md,5,131,0.00627,0.01,nc,nc72588436,2016-02-04T10:48:04.548Z,"7km W of Cobb, California",earthquake,0.8,0.76,,1,automatic,nc,nc
2016-02-04T10:05:29.320Z,38.8305016,-122.8061676,0.52,1.19,md,23,58,0.01467,0.02,nc,nc72588431,2016-02-04T13:55:04.950Z,"7km W of Cobb, California",earthquake,0.16,0.41,0.1,6,automatic,nc,nc
2016-02-04T10:03:08.220Z,33.5065,-116.4821667,15.13,0.33,ml,15,97,0.0501,0.12,ci,ci37520248,2016-02-04T19:05:47.036Z,"18km ESE of Anza, California",earthquake,0.38,0.59,0.106,8,reviewed,ci,ci
2016-02-04T10:00:56.230Z,33.5118333,-116.4845,15.84,0.83,ml,24,90,0.05046,0.12,ci,ci37520240,2016-02-04T19:02:40.790Z,"18km ESE of Anza, California",earthquake,0.25,0.48,0.147,23,reviewed,ci,ci
2016-02-04T09:56:05.000Z,60.3477,-152.1001,85.3,1.7,ml,14,61.1999951040004,0.2703929,0.34,ak,ak12794135,2016-02-10T08:29:19.465Z,"38km ESE of Redoubt Volcano, Alaska",earthquake,0.9,0.7,,10,reviewed,ak,ak
2016-02-04T09:48:19.760Z,38.8243332,-122.840332,1.66,0.43,md,8,134,0.004316,0.02,nc,nc72588426,2016-02-04T10:24:04.510Z,"8km NW of The Geysers, California",earthquake,0.48,0.83,0.14,2,automatic,nc,nc
2016-02-04T09:45:21.830Z,37.8465,-121.9715,4.54,1.68,md,27,59,0.02078,0.11,nc,nc72588421,2016-02-05T01:06:04.856Z,"1km NW of Diablo, California",earthquake,0.18,0.36,0.208,28,reviewed,nc,nc
2016-02-04T09:35:35.370Z,38.813,-122.812,3.05,1.69,md,50,72,0.01049,0.05,nc,nc72588416,2016-02-05T04:31:04.325Z,"6km NW of The Geysers, California",earthquake,0.13,0.18,0.196,16,reviewed,nc,nc
2016-02-04T09:12:07.660Z,47.7721667,-122.8885,17.882,2.22,ml,22,79,0.04354,0.24,uw,uw61106937,2016-02-04T19:25:31.438Z,"15km NNW of Seabeck, Washington",earthquake,0.46,0.68,0.173,54,reviewed,uw,uw
2016-02-04T09:12:00.000Z,63.2855,-146.3939,9,1.4,ml,15,79.1999936640005,0.3117154,0.45,ak,ak12673002,2016-02-10T08:29:15.320Z,"87km SW of Deltana, Alaska",earthquake,0.5,0.4,,14,reviewed,ak,ak
2016-02-04T09:10:03.220Z,47.1236667,-121.8495,17.401,1.07,ml,8,122,0.08744,0.17,uw,uw61106932,2016-02-04T21:08:07.555Z,"14km SE of Enumclaw, Washington",earthquake,0.51,1.1,0.086,4,reviewed,uw,uw
2016-02-04T09:08:22.260Z,19.3598328,-155.83284,12.35,1.86,md,39,128,0.102,0.26,hv,hv61169076,2016-02-04T09:11:30.080Z,"11km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.46,0.15,11,automatic,hv,hv
2016-02-04T09:03:02.000Z,59.8666,-153.5959,132.5,1.9,ml,12,129.599989632001,0.2542232,0.32,ak,ak12794133,2016-02-10T08:29:18.714Z,"75km E of Old Iliamna, Alaska",earthquake,0.8,0.5,,9,reviewed,ak,ak
2016-02-04T08:58:00.000Z,61.6184,-146.3309,38,1.4,ml,11,82.7999933760005,0.2317653,0.42,ak,ak12794132,2016-02-10T08:29:18.087Z,"54km N of Valdez, Alaska",earthquake,0.5,0.7,,10,reviewed,ak,ak
2016-02-04T08:52:15.800Z,-30.4873,-177.5661,10,5,mb,,121,1.277,1.35,us,us20004x15,2016-02-04T17:05:20.083Z,"139km SSE of Raoul Island, New Zealand",earthquake,8.9,1.9,0.109,27,reviewed,us,us
2016-02-04T08:45:03.310Z,33.2406667,-116.3206667,11.11,1.43,ml,46,42,0.07358,0.17,ci,ci37520232,2016-02-04T18:59:21.260Z,"5km ESE of Borrego Springs, California",earthquake,0.17,0.34,0.11,23,reviewed,ci,ci
2016-02-04T08:38:56.000Z,61.6829,-150.7811,62.2,1.5,ml,13,125.999989920001,0.2191889,0.32,ak,ak12794131,2016-02-10T08:29:17.191Z,"39km W of Willow, Alaska",earthquake,0.3,0.3,,10,reviewed,ak,ak
2016-02-04T08:36:14.000Z,61.599,-146.3433,34.5,2,ml,37,25.1999979840002,0.2263755,0.5,ak,ak12671554,2016-02-10T08:28:42.058Z,"52km N of Valdez, Alaska",earthquake,0.2,0.3,,34,reviewed,ak,ak
2016-02-04T08:27:13.000Z,62.0125,-150.7188,0.1,2.5,ml,36,39.5999968320002,0.3826823,0.72,ak,ak12671550,2016-02-10T08:34:54.206Z,"46km NW of Willow, Alaska",earthquake,0.2,0.3,,30,reviewed,ak,ak
2016-02-04T08:23:31.000Z,51.5849,-173.5773,25.2,2.5,ml,7,302.399975808002,0.7249404,0.57,ak,ak12794128,2016-02-10T08:31:08.187Z,"80km SSE of Atka, Alaska",earthquake,15.3,16.9,,5,reviewed,ak,ak
2016-02-04T08:23:00.000Z,57.8881,-156.0966,126.3,2.4,ml,9,172.799986176001,0.2191889,0.27,ak,ak12794127,2016-02-10T08:29:13.914Z,"95km SSE of King Salmon, Alaska",earthquake,1.3,0.6,,8,reviewed,ak,ak
2016-02-04T08:21:56.190Z,38.8251648,-122.7795029,2.48,0.56,md,8,105,0.009175,0.02,nc,nc72588406,2016-02-04T08:33:05.656Z,"4km W of Cobb, California",earthquake,0.66,1.1,,1,automatic,nc,nc
2016-02-04T07:57:37.010Z,38.8066667,-122.8248333,2.51,1.21,md,43,84,0.004044,0.04,nc,nc72588401,2016-02-05T04:04:07.261Z,"6km WNW of The Geysers, California",earthquake,0.13,0.23,0.164,14,reviewed,nc,nc
2016-02-04T07:56:59.150Z,46.5031667,-112.0316667,6.36,2.13,ml,22,88,0.25,0.18,mb,mb80123184,2016-02-04T15:15:14.350Z,"5km NW of Clancy, Montana",earthquake,0.32,2.01,0.277,5,reviewed,mb,mb
2016-02-04T07:52:58.013Z,39.2353,-120.0897,8.2,0.2,ml,8,146.65,0.04,0.1298,nn,nn00529995,2016-02-04T23:43:12.454Z,"3km W of Tahoe Vista, California",earthquake,1.53,1.5,0.1,3,reviewed,nn,nn
2016-02-04T07:52:33.600Z,33.5273333,-116.4713333,9.47,0.31,ml,18,75,0.03832,0.12,ci,ci37520224,2016-02-04T18:46:54.444Z,"19km E of Anza, California",earthquake,0.27,0.46,0.073,11,reviewed,ci,ci
2016-02-04T07:51:43.000Z,63.0563,-150.4209,94.4,1.5,ml,11,75.5999939520005,0.3970554,0.37,ak,ak12794126,2016-02-10T08:29:13.273Z,"82km WSW of Cantwell, Alaska",earthquake,0.6,0.6,,11,reviewed,ak,ak
2016-02-04T07:46:59.670Z,46.5036667,-112.0351667,6.88,3.67,ml,42,68,0.251,0.18,mb,mb80123179,2016-02-07T00:11:32.064Z,"7km WNW of Clancy, Montana",earthquake,0.34,0.53,0.333,24,reviewed,mb,mb
